Reference1,Dataset1,Reference2,Dataset2,SampleNameSimilarity,LocationSimilarity,AuthorOverlap,Same
"MICHAEL,1998",808-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"MICHAEL,1998",808-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"MICHAEL,1998",808-1,"CHRISTIE,1986",261-1,0.2857142857142857,0,0,0
"MICHAEL,1998",808-1,"WALLACE,1992",264-1,0.2857142857142857,0,0,0
"MICHAEL,1998",808-1,"WALLACE,1992",264-1,0.2857142857142857,0,0,0
"UNNI,1976",1092-5,"CHRISTIE,1986",261-1,0.3076923076923077,0,0,0
"UNNI,1976",1092-5,"CHRISTIE,1986",261-1,0.3076923076923077,0,0,0
"UNNI,1976",1092-5,"CHRISTIE,1986",261-1,0.3076923076923077,0,0,0
"UNNI,1976",1092-5,"WALLACE,1992",264-1,0.3076923076923077,0,0,0
"UNNI,1976",1092-5,"WALLACE,1992",264-1,0.3076923076923077,0,0,0
"UNNI,1976",1092-5,"CHRISTIE,1986",261-1,0.3076923076923077,0,0,0
"UNNI,1976",1092-5,"CHRISTIE,1986",261-1,0.3076923076923077,0,0,0
"UNNI,1976",1092-5,"CHRISTIE,1986",261-1,0.3076923076923077,0,0,0
"UNNI,1976",1092-5,"WALLACE,1992",264-1,0.3076923076923077,0,0,0
"UNNI,1976",1092-5,"WALLACE,1992",264-1,0.3076923076923077,0,0,0
"MOORE,1973",141-RM,"WHITE,1978",41-1,0.5714285714285714,0,1,0
"MOORE,1973",141-RM,"WHITE,1978",41-1,0.5714285714285714,0,1,0
"MOORE,1973",141-RM,"WHITE,1978",41-1,0.5714285714285714,0,1,0
"MOORE,1973",141-RM,"SCHILLING,1983",42-1,0.6363636363636364,0,1,0
"MOORE,1973",141-RM,"SCHILLING,1983",42-2,0.6363636363636364,0,1,0
"MOORE,1973",141-RM,"SCHILLING,1983",42-2,0.6363636363636364,0,1,0
"MOORE,1973",141-RM,"WHITE,1977",54-1,0.5714285714285714,0,0,0
"MOORE,1973",141-RM,"WHITE,1977",54-1,0.5714285714285714,0,0,0
"MOORE,1973",141-RM,"WHITE,1977",54-1,0.5714285714285714,0,0,0
"MOORE,1973",141-RM,"SIGURDSSON,1981",115-2,0.6956521739130435,0,0,0
"MOORE,1973",141-RM,"SIGURDSSON,1981",115-2,0.6956521739130435,0,0,0
"MOORE,1973",141-RM,"YU,1997",119-1,0.6363636363636364,0,1,0
"MOORE,1973",141-RM,"YU,1997",119-1,0.6363636363636364,0,1,0
"MOORE,1973",141-RM,"KINGSLEY,1995",133-1,0.6086956521739131,0,1,0
"MOORE,1973",141-RM,"SCHILLING,1980",135-1,0.6363636363636364,0,1,0
"MOORE,1973",141-RM,"SCHILLING,1980",135-1,0.6363636363636364,0,1,0
"MOORE,1973",141-RM,"SCHILLING,1980",135-1,0.6363636363636364,0,1,0
"MOORE,1973",141-RM,"SCHILLING,1980",135-1,0.6363636363636364,0,1,0
"MOORE,1973",141-RM,"AGRANIER,2005",1303-1,0.6086956521739131,0,0,0
"MOORE,1973",141-RM,"KELLEY,2013",2129-SUPP 5,0.6956521739130435,0,1,0
"MOORE,1973",141-RM,"KELLEY,2013",2129-SUPP 5,0.6956521739130435,0,1,0
"MOORE,1973",141-RM,"KELLEY,2013",2129-SUPP 6,0.6956521739130435,0,1,0
"MOORE,1973",141-RM,"KELLEY,2013",2129-SUPP 8,0.6956521739130435,0,1,0
"MOORE,1973",141-RM,"SIGURDSSON,1981",115-6,0.6956521739130435,0,0,0
"MOORE,1973",141-RM,"SIGURDSSON,1981",115-6,0.6956521739130435,0,0,0
"ROWE,1979",199-1,"WHITE,1978",41-1,0.6,0,1,0
"ROWE,1979",199-1,"WHITE,1978",41-1,0.6,0,1,0
"ROWE,1979",199-1,"WHITE,1978",41-1,0.6,0,1,0
"ROWE,1979",199-1,"SCHILLING,1983",42-1,0.6666666666666667,0,1,0
"ROWE,1979",199-1,"SCHILLING,1983",42-2,0.6666666666666667,0,1,0
"ROWE,1979",199-1,"SCHILLING,1983",42-2,0.6666666666666667,0,1,0
"ROWE,1979",199-1,"WHITE,1977",54-1,0.6,0,0,0
"ROWE,1979",199-1,"WHITE,1977",54-1,0.6,0,0,0
"ROWE,1979",199-1,"WHITE,1977",54-1,0.6,0,0,0
"ROWE,1979",199-1,"SIGURDSSON,1981",115-2,0.6363636363636364,0,0,0
"ROWE,1979",199-1,"SIGURDSSON,1981",115-2,0.6363636363636364,0,0,0
"ROWE,1979",199-1,"YU,1997",119-1,0.6666666666666667,0,1,0
"ROWE,1979",199-1,"YU,1997",119-1,0.6666666666666667,0,1,0
"ROWE,1979",199-1,"KINGSLEY,1995",133-1,0.6363636363636364,0,1,0
"ROWE,1979",199-1,"SCHILLING,1980",135-1,0.6666666666666667,0,1,0
"ROWE,1979",199-1,"SCHILLING,1980",135-1,0.6666666666666667,0,1,0
"ROWE,1979",199-1,"SCHILLING,1980",135-1,0.6666666666666667,0,1,0
"ROWE,1979",199-1,"SCHILLING,1980",135-1,0.6666666666666667,0,1,0
"ROWE,1979",199-1,"AGRANIER,2005",1303-1,0.6363636363636364,0,0,0
"ROWE,1979",199-1,"KELLEY,2013",2129-SUPP 5,0.7272727272727273,0,1,0
"ROWE,1979",199-1,"KELLEY,2013",2129-SUPP 5,0.7272727272727273,0,1,0
"ROWE,1979",199-1,"KELLEY,2013",2129-SUPP 6,0.7272727272727273,0,1,0
"ROWE,1979",199-1,"KELLEY,2013",2129-SUPP 8,0.7272727272727273,0,1,0
"ROWE,1979",199-1,"SIGURDSSON,1981",115-6,0.6363636363636364,0,0,0
"ROWE,1979",199-1,"SIGURDSSON,1981",115-6,0.6363636363636364,0,0,0
"MICHAEL,1998",808-1,"WHITE,1978",41-1,0.631578947368421,0,0,0
"MICHAEL,1998",808-1,"WHITE,1978",41-1,0.631578947368421,0,0,0
"MICHAEL,1998",808-1,"WHITE,1978",41-1,0.631578947368421,0,0,0
"MICHAEL,1998",808-1,"SCHILLING,1983",42-1,0.7,0,0,0
"MICHAEL,1998",808-1,"SCHILLING,1983",42-2,0.7,0,0,0
"MICHAEL,1998",808-1,"SCHILLING,1983",42-2,0.7,0,0,0
"MICHAEL,1998",808-1,"WHITE,1977",54-1,0.631578947368421,0,0,0
"MICHAEL,1998",808-1,"WHITE,1977",54-1,0.631578947368421,0,0,0
"MICHAEL,1998",808-1,"WHITE,1977",54-1,0.631578947368421,0,0,0
"MICHAEL,1998",808-1,"SIGURDSSON,1981",115-2,0.6666666666666667,0,0,0
"MICHAEL,1998",808-1,"SIGURDSSON,1981",115-2,0.6666666666666667,0,0,0
"MICHAEL,1998",808-1,"YU,1997",119-1,0.7,0,0,0
"MICHAEL,1998",808-1,"YU,1997",119-1,0.7,0,0,0
"MICHAEL,1998",808-1,"KINGSLEY,1995",133-1,0.6666666666666667,0,0,0
"MICHAEL,1998",808-1,"SCHILLING,1980",135-1,0.7,0,0,0
"MICHAEL,1998",808-1,"SCHILLING,1980",135-1,0.7,0,0,0
"MICHAEL,1998",808-1,"SCHILLING,1980",135-1,0.7,0,0,0
"MICHAEL,1998",808-1,"SCHILLING,1980",135-1,0.7,0,0,0
"MICHAEL,1998",808-1,"AGRANIER,2005",1303-1,0.6666666666666667,0,0,0
"MICHAEL,1998",808-1,"KELLEY,2013",2129-SUPP 5,0.7619047619047619,0,0,0
"MICHAEL,1998",808-1,"KELLEY,2013",2129-SUPP 5,0.7619047619047619,0,0,0
"MICHAEL,1998",808-1,"KELLEY,2013",2129-SUPP 6,0.7619047619047619,0,0,0
"MICHAEL,1998",808-1,"KELLEY,2013",2129-SUPP 8,0.7619047619047619,0,0,0
"MICHAEL,1998",808-1,"SIGURDSSON,1981",115-6,0.6666666666666667,0,0,0
"MICHAEL,1998",808-1,"SIGURDSSON,1981",115-6,0.6666666666666667,0,0,0
"UNNI,1976",1092-5,"WHITE,1978",41-1,0.6666666666666667,0,0,0
"UNNI,1976",1092-5,"WHITE,1978",41-1,0.6666666666666667,0,0,0
"UNNI,1976",1092-5,"WHITE,1978",41-1,0.6666666666666667,0,0,0
"UNNI,1976",1092-5,"SCHILLING,1983",42-1,0.631578947368421,0,0,0
"UNNI,1976",1092-5,"SCHILLING,1983",42-2,0.631578947368421,0,0,0
"UNNI,1976",1092-5,"SCHILLING,1983",42-2,0.631578947368421,0,0,0
"UNNI,1976",1092-5,"WHITE,1977",54-1,0.6666666666666667,0,0,0
"UNNI,1976",1092-5,"WHITE,1977",54-1,0.6666666666666667,0,0,0
"UNNI,1976",1092-5,"WHITE,1977",54-1,0.6666666666666667,0,0,0
"UNNI,1976",1092-5,"SIGURDSSON,1981",115-2,0.6,0,0,0
"UNNI,1976",1092-5,"SIGURDSSON,1981",115-2,0.6,0,0,0
"UNNI,1976",1092-5,"YU,1997",119-1,0.631578947368421,0,0,0
"UNNI,1976",1092-5,"YU,1997",119-1,0.631578947368421,0,0,0
"UNNI,1976",1092-5,"KINGSLEY,1995",133-1,0.6,0,0,0
"UNNI,1976",1092-5,"SCHILLING,1980",135-1,0.631578947368421,0,0,0
"UNNI,1976",1092-5,"SCHILLING,1980",135-1,0.631578947368421,0,0,0
"UNNI,1976",1092-5,"SCHILLING,1980",135-1,0.631578947368421,0,0,0
"UNNI,1976",1092-5,"SCHILLING,1980",135-1,0.631578947368421,0,0,0
"UNNI,1976",1092-5,"AGRANIER,2005",1303-1,0.6,0,0,0
"UNNI,1976",1092-5,"KELLEY,2013",2129-SUPP 5,0.7,0,0,0
"UNNI,1976",1092-5,"KELLEY,2013",2129-SUPP 5,0.7,0,0,0
"UNNI,1976",1092-5,"KELLEY,2013",2129-SUPP 6,0.7,0,0,0
"UNNI,1976",1092-5,"KELLEY,2013",2129-SUPP 8,0.7,0,0,0
"UNNI,1976",1092-5,"SIGURDSSON,1981",115-6,0.6,0,0,0
"UNNI,1976",1092-5,"SIGURDSSON,1981",115-6,0.6,0,0,0
"UNNI,1976",1092-5,"WHITE,1978",41-1,0.6666666666666667,0,0,0
"UNNI,1976",1092-5,"WHITE,1978",41-1,0.6666666666666667,0,0,0
"UNNI,1976",1092-5,"WHITE,1978",41-1,0.6666666666666667,0,0,0
"UNNI,1976",1092-5,"SCHILLING,1983",42-1,0.631578947368421,0,0,0
"UNNI,1976",1092-5,"SCHILLING,1983",42-2,0.631578947368421,0,0,0
"UNNI,1976",1092-5,"SCHILLING,1983",42-2,0.631578947368421,0,0,0
"UNNI,1976",1092-5,"WHITE,1977",54-1,0.6666666666666667,0,0,0
"UNNI,1976",1092-5,"WHITE,1977",54-1,0.6666666666666667,0,0,0
"UNNI,1976",1092-5,"WHITE,1977",54-1,0.6666666666666667,0,0,0
"UNNI,1976",1092-5,"SIGURDSSON,1981",115-2,0.6,0,0,0
"UNNI,1976",1092-5,"SIGURDSSON,1981",115-2,0.6,0,0,0
"UNNI,1976",1092-5,"YU,1997",119-1,0.631578947368421,0,0,0
"UNNI,1976",1092-5,"YU,1997",119-1,0.631578947368421,0,0,0
"UNNI,1976",1092-5,"KINGSLEY,1995",133-1,0.6,0,0,0
"UNNI,1976",1092-5,"SCHILLING,1980",135-1,0.631578947368421,0,0,0
"UNNI,1976",1092-5,"SCHILLING,1980",135-1,0.631578947368421,0,0,0
"UNNI,1976",1092-5,"SCHILLING,1980",135-1,0.631578947368421,0,0,0
"UNNI,1976",1092-5,"SCHILLING,1980",135-1,0.631578947368421,0,0,0
"UNNI,1976",1092-5,"AGRANIER,2005",1303-1,0.6,0,0,0
"UNNI,1976",1092-5,"KELLEY,2013",2129-SUPP 5,0.7,0,0,0
"UNNI,1976",1092-5,"KELLEY,2013",2129-SUPP 5,0.7,0,0,0
"UNNI,1976",1092-5,"KELLEY,2013",2129-SUPP 6,0.7,0,0,0
"UNNI,1976",1092-5,"KELLEY,2013",2129-SUPP 8,0.7,0,0,0
"UNNI,1976",1092-5,"SIGURDSSON,1981",115-6,0.6,0,0,0
"UNNI,1976",1092-5,"SIGURDSSON,1981",115-6,0.6,0,0,0
"MOORE,1973",141-RM,"SMITH,1994",117-5,0.2222222222222222,0,0,0
"MOORE,1973",141-RM,"LUPTON,1993",269-1,0.19047619047619047,0,0,0
"ROWE,1979",199-1,"SMITH,1994",117-5,0.23529411764705888,0,0,0
"ROWE,1979",199-1,"LUPTON,1993",269-1,0.19999999999999996,0,0,0
"MICHAEL,1998",808-1,"SMITH,1994",117-5,0.25,0,0,0
"MICHAEL,1998",808-1,"LUPTON,1993",269-1,0.21052631578947367,0,0,0
"UNNI,1976",1092-5,"SMITH,1994",117-5,0.2666666666666667,0,0,0
"UNNI,1976",1092-5,"LUPTON,1993",269-1,0.2222222222222222,0,0,0
"UNNI,1976",1092-5,"SMITH,1994",117-5,0.2666666666666667,0,0,0
"UNNI,1976",1092-5,"LUPTON,1993",269-1,0.2222222222222222,0,0,0
"CHRISTIE,1986",261-1,"CHRISTIE,1986",261-1,1.0,1,1,1
"CHRISTIE,1986",261-1,"CHRISTIE,1986",261-1,1.0,1,1,1
"CHRISTIE,1986",261-1,"WALLACE,1992",264-1,1.0,1,1,1
"CHRISTIE,1986",261-1,"WALLACE,1992",264-1,1.0,1,1,1
"CHRISTIE,1986",261-1,"CHRISTIE,1986",261-1,1.0,1,1,1
"CHRISTIE,1986",261-1,"WALLACE,1992",264-1,1.0,1,1,1
"CHRISTIE,1986",261-1,"WALLACE,1992",264-1,1.0,1,1,1
"CHRISTIE,1986",261-1,"WALLACE,1992",264-1,1.0,1,1,1
"CHRISTIE,1986",261-1,"WALLACE,1992",264-1,1.0,1,1,1
"WALLACE,1992",264-1,"WALLACE,1992",264-1,1.0,1,1,1
"CHRISTIE,1986",261-1,"WHITE,1978",41-1,0.3076923076923077,0,0,0
"CHRISTIE,1986",261-1,"WHITE,1978",41-1,0.3076923076923077,0,0,0
"CHRISTIE,1986",261-1,"WHITE,1978",41-1,0.3076923076923077,0,0,0
"CHRISTIE,1986",261-1,"SCHILLING,1983",42-1,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"SCHILLING,1983",42-2,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"SCHILLING,1983",42-2,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"WHITE,1977",54-1,0.3076923076923077,0,0,0
"CHRISTIE,1986",261-1,"WHITE,1977",54-1,0.3076923076923077,0,0,0
"CHRISTIE,1986",261-1,"WHITE,1977",54-1,0.3076923076923077,0,0,0
"CHRISTIE,1986",261-1,"SIGURDSSON,1981",115-2,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"SIGURDSSON,1981",115-2,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"YU,1997",119-1,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"YU,1997",119-1,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"KINGSLEY,1995",133-1,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"SCHILLING,1980",135-1,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"SCHILLING,1980",135-1,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"SCHILLING,1980",135-1,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"SCHILLING,1980",135-1,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"AGRANIER,2005",1303-1,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"KELLEY,2013",2129-SUPP 5,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"KELLEY,2013",2129-SUPP 5,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"KELLEY,2013",2129-SUPP 6,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"KELLEY,2013",2129-SUPP 8,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"SIGURDSSON,1981",115-6,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"SIGURDSSON,1981",115-6,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"WHITE,1978",41-1,0.3076923076923077,0,0,0
"CHRISTIE,1986",261-1,"WHITE,1978",41-1,0.3076923076923077,0,0,0
"CHRISTIE,1986",261-1,"WHITE,1978",41-1,0.3076923076923077,0,0,0
"CHRISTIE,1986",261-1,"SCHILLING,1983",42-1,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"SCHILLING,1983",42-2,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"SCHILLING,1983",42-2,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"WHITE,1977",54-1,0.3076923076923077,0,0,0
"CHRISTIE,1986",261-1,"WHITE,1977",54-1,0.3076923076923077,0,0,0
"CHRISTIE,1986",261-1,"WHITE,1977",54-1,0.3076923076923077,0,0,0
"CHRISTIE,1986",261-1,"SIGURDSSON,1981",115-2,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"SIGURDSSON,1981",115-2,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"YU,1997",119-1,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"YU,1997",119-1,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"KINGSLEY,1995",133-1,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"SCHILLING,1980",135-1,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"SCHILLING,1980",135-1,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"SCHILLING,1980",135-1,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"SCHILLING,1980",135-1,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"AGRANIER,2005",1303-1,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"KELLEY,2013",2129-SUPP 5,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"KELLEY,2013",2129-SUPP 5,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"KELLEY,2013",2129-SUPP 6,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"KELLEY,2013",2129-SUPP 8,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"SIGURDSSON,1981",115-6,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"SIGURDSSON,1981",115-6,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"WHITE,1978",41-1,0.3076923076923077,0,0,0
"CHRISTIE,1986",261-1,"WHITE,1978",41-1,0.3076923076923077,0,0,0
"CHRISTIE,1986",261-1,"WHITE,1978",41-1,0.3076923076923077,0,0,0
"CHRISTIE,1986",261-1,"SCHILLING,1983",42-1,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"SCHILLING,1983",42-2,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"SCHILLING,1983",42-2,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"WHITE,1977",54-1,0.3076923076923077,0,0,0
"CHRISTIE,1986",261-1,"WHITE,1977",54-1,0.3076923076923077,0,0,0
"CHRISTIE,1986",261-1,"WHITE,1977",54-1,0.3076923076923077,0,0,0
"CHRISTIE,1986",261-1,"SIGURDSSON,1981",115-2,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"SIGURDSSON,1981",115-2,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"YU,1997",119-1,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"YU,1997",119-1,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"KINGSLEY,1995",133-1,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"SCHILLING,1980",135-1,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"SCHILLING,1980",135-1,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"SCHILLING,1980",135-1,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"SCHILLING,1980",135-1,0.2857142857142857,0,0,0
"CHRISTIE,1986",261-1,"AGRANIER,2005",1303-1,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"KELLEY,2013",2129-SUPP 5,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"KELLEY,2013",2129-SUPP 5,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"KELLEY,2013",2129-SUPP 6,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"KELLEY,2013",2129-SUPP 8,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"SIGURDSSON,1981",115-6,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"SIGURDSSON,1981",115-6,0.2666666666666667,0,0,0
"WALLACE,1992",264-1,"WHITE,1978",41-1,0.3076923076923077,0,0,0
"WALLACE,1992",264-1,"WHITE,1978",41-1,0.3076923076923077,0,0,0
"WALLACE,1992",264-1,"WHITE,1978",41-1,0.3076923076923077,0,0,0
"WALLACE,1992",264-1,"SCHILLING,1983",42-1,0.2857142857142857,0,0,0
"WALLACE,1992",264-1,"SCHILLING,1983",42-2,0.2857142857142857,0,0,0
"WALLACE,1992",264-1,"SCHILLING,1983",42-2,0.2857142857142857,0,0,0
"WALLACE,1992",264-1,"WHITE,1977",54-1,0.3076923076923077,0,0,0
"WALLACE,1992",264-1,"WHITE,1977",54-1,0.3076923076923077,0,0,0
"WALLACE,1992",264-1,"WHITE,1977",54-1,0.3076923076923077,0,0,0
"WALLACE,1992",264-1,"SIGURDSSON,1981",115-2,0.2666666666666667,0,0,0
"WALLACE,1992",264-1,"SIGURDSSON,1981",115-2,0.2666666666666667,0,0,0
"WALLACE,1992",264-1,"YU,1997",119-1,0.2857142857142857,0,0,0
"WALLACE,1992",264-1,"YU,1997",119-1,0.2857142857142857,0,0,0
"WALLACE,1992",264-1,"KINGSLEY,1995",133-1,0.2666666666666667,0,0,0
"WALLACE,1992",264-1,"SCHILLING,1980",135-1,0.2857142857142857,0,0,0
"WALLACE,1992",264-1,"SCHILLING,1980",135-1,0.2857142857142857,0,0,0
"WALLACE,1992",264-1,"SCHILLING,1980",135-1,0.2857142857142857,0,0,0
"WALLACE,1992",264-1,"SCHILLING,1980",135-1,0.2857142857142857,0,0,0
"WALLACE,1992",264-1,"AGRANIER,2005",1303-1,0.2666666666666667,0,0,0
"WALLACE,1992",264-1,"KELLEY,2013",2129-SUPP 5,0.2666666666666667,0,0,0
"WALLACE,1992",264-1,"KELLEY,2013",2129-SUPP 5,0.2666666666666667,0,0,0
"WALLACE,1992",264-1,"KELLEY,2013",2129-SUPP 6,0.2666666666666667,0,0,0
"WALLACE,1992",264-1,"KELLEY,2013",2129-SUPP 8,0.2666666666666667,0,0,0
"WALLACE,1992",264-1,"SIGURDSSON,1981",115-6,0.2666666666666667,0,0,0
"WALLACE,1992",264-1,"SIGURDSSON,1981",115-6,0.2666666666666667,0,0,0
"WALLACE,1992",264-1,"WHITE,1978",41-1,0.3076923076923077,0,0,0
"WALLACE,1992",264-1,"WHITE,1978",41-1,0.3076923076923077,0,0,0
"WALLACE,1992",264-1,"WHITE,1978",41-1,0.3076923076923077,0,0,0
"WALLACE,1992",264-1,"SCHILLING,1983",42-1,0.2857142857142857,0,0,0
"WALLACE,1992",264-1,"SCHILLING,1983",42-2,0.2857142857142857,0,0,0
"WALLACE,1992",264-1,"SCHILLING,1983",42-2,0.2857142857142857,0,0,0
"WALLACE,1992",264-1,"WHITE,1977",54-1,0.3076923076923077,0,0,0
"WALLACE,1992",264-1,"WHITE,1977",54-1,0.3076923076923077,0,0,0
"WALLACE,1992",264-1,"WHITE,1977",54-1,0.3076923076923077,0,0,0
"WALLACE,1992",264-1,"SIGURDSSON,1981",115-2,0.2666666666666667,0,0,0
"WALLACE,1992",264-1,"SIGURDSSON,1981",115-2,0.2666666666666667,0,0,0
"WALLACE,1992",264-1,"YU,1997",119-1,0.2857142857142857,0,0,0
"WALLACE,1992",264-1,"YU,1997",119-1,0.2857142857142857,0,0,0
"WALLACE,1992",264-1,"KINGSLEY,1995",133-1,0.2666666666666667,0,0,0
"WALLACE,1992",264-1,"SCHILLING,1980",135-1,0.2857142857142857,0,0,0
"WALLACE,1992",264-1,"SCHILLING,1980",135-1,0.2857142857142857,0,0,0
"WALLACE,1992",264-1,"SCHILLING,1980",135-1,0.2857142857142857,0,0,0
"WALLACE,1992",264-1,"SCHILLING,1980",135-1,0.2857142857142857,0,0,0
"WALLACE,1992",264-1,"AGRANIER,2005",1303-1,0.2666666666666667,0,0,0
"WALLACE,1992",264-1,"KELLEY,2013",2129-SUPP 5,0.2666666666666667,0,0,0
"WALLACE,1992",264-1,"KELLEY,2013",2129-SUPP 5,0.2666666666666667,0,0,0
"WALLACE,1992",264-1,"KELLEY,2013",2129-SUPP 6,0.2666666666666667,0,0,0
"WALLACE,1992",264-1,"KELLEY,2013",2129-SUPP 8,0.2666666666666667,0,0,0
"WALLACE,1992",264-1,"SIGURDSSON,1981",115-6,0.2666666666666667,0,0,0
"WALLACE,1992",264-1,"SIGURDSSON,1981",115-6,0.2666666666666667,0,0,0
"CHRISTIE,1986",261-1,"SMITH,1994",117-5,0.6,0,0,0
"CHRISTIE,1986",261-1,"LUPTON,1993",269-1,0.46153846153846156,0,0,0
"CHRISTIE,1986",261-1,"SMITH,1994",117-5,0.6,0,0,0
"CHRISTIE,1986",261-1,"LUPTON,1993",269-1,0.46153846153846156,0,0,0
"CHRISTIE,1986",261-1,"SMITH,1994",117-5,0.6,0,0,0
"CHRISTIE,1986",261-1,"LUPTON,1993",269-1,0.46153846153846156,0,0,0
"WALLACE,1992",264-1,"SMITH,1994",117-5,0.6,0,0,0
"WALLACE,1992",264-1,"LUPTON,1993",269-1,0.46153846153846156,0,0,0
"WALLACE,1992",264-1,"SMITH,1994",117-5,0.6,0,0,0
"WALLACE,1992",264-1,"LUPTON,1993",269-1,0.46153846153846156,0,0,0
"WHITE,1978",41-1,"WHITE,1978",41-1,1.0,1,1,1
"WHITE,1978",41-1,"WHITE,1978",41-1,1.0,1,1,1
"WHITE,1978",41-1,"SCHILLING,1983",42-1,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"SCHILLING,1983",42-2,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"SCHILLING,1983",42-2,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"WHITE,1977",54-1,1.0,1,1,1
"WHITE,1978",41-1,"WHITE,1977",54-1,1.0,1,1,1
"WHITE,1978",41-1,"WHITE,1977",54-1,1.0,1,1,1
"WHITE,1978",41-1,"SIGURDSSON,1981",115-2,0.8,1,0,1
"WHITE,1978",41-1,"SIGURDSSON,1981",115-2,0.8,1,0,1
"WHITE,1978",41-1,"YU,1997",119-1,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"YU,1997",119-1,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"KINGSLEY,1995",133-1,0.9,1,1,1
"WHITE,1978",41-1,"SCHILLING,1980",135-1,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"SCHILLING,1980",135-1,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"SCHILLING,1980",135-1,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"SCHILLING,1980",135-1,0.9473684210526316,1,1,1
"WHITE,1978",41-1,"AGRANIER,2005",1303-1,0.9,1,0,1
"WHITE,1978",41-1,"KELLEY,2013",2129-SUPP 5,0.9,1,1,1
"WHITE,1978",41-1,"KELLEY,2013",2129-SUPP 5,0.9,1,1,1
"WHITE,1978",41-1,"KELLEY,2013",2129-SUPP 6,0.9,1,1,1
"WHITE,1978",41-1,"KELLEY,2013",2129-SUPP 8,0.9,1,1,1
"WHITE,1978",41-1,"SIGURDSSON,1981",115-6,0.8,1,0,1
"WHITE,1978",41-1,"SIGURDSSON,1981",115-6,0.8,1,0,1
